profilePictureUrl,username,profileUrl,comment,likeCount,replyCount,commentDate,commentId,ownerId,timestamp,query,error,type
https://scontent.cdninstagram.com/v/t51.2885-19/10956772_667722733350164_1157118896_a.jpg?_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=EcPxthN7IFwAX9RdEgU&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAC4tlMGsPwPq7gSylUFBtQGCBemNlGVeOJqDQZ1p_NLA&oe=65356B8B&_nc_sid=10d13b,gemleslie,https://www.instagram.com/gemleslie,ðŸ˜Ž,0,0,2023-10-13T08:52:30.000Z,1.80E+16,5878605,2023-10-19T05:33:27.362Z,https://www.instagram.com/p/CyU28p6SVcp/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/300823592_181683347681018_320453927182644199_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=0qBDSmxuJVoAX8FS1Ai&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBD637XjEsEY_sc0omeHHUBnAAeDKSTxNzvd8td4eCtuA&oe=653640F2&_nc_sid=10d13b,miya_eats,https://www.instagram.com/miya_eats,oh my god,0,0,2023-10-13T07:16:26.000Z,1.82E+16,42422804120,2023-10-19T05:33:27.362Z,https://www.instagram.com/p/CyU28p6SVcp/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/177963011_480099983139670_8189918562841607520_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=MsGUxbQn_7MAX-XhyTY&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAY8X4Ef7hYUOIA1mjIiMs1zLR0KqNZ17JFDBocD2E2Sg&oe=653696A7&_nc_sid=10d13b,loveyoulikeacupcake,https://www.instagram.com/loveyoulikeacupcake,Good deeds + cool messina art @tashkazam @thirdwavebogan ðŸ™Œ,2,0,2023-10-13T05:01:28.000Z,1.81E+16,7934739,2023-10-19T05:33:27.362Z,https://www.instagram.com/p/CyU28p6SVcp/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/274193603_472269364591826_3943080409938406497_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=xCrfpgWErUQAX9pdAXF&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfByjwHsWyUOrbOH_zDg8X6MMloGKtfaIcEm8jOnAKqFKQ&oe=6534F6B4&_nc_sid=10d13b,rosieeddy_,https://www.instagram.com/rosieeddy_,ðŸ‘ some of your best @gemleslie !!!!!,0,0,2023-10-13T04:51:55.000Z,1.80E+16,1489238463,2023-10-19T05:33:27.362Z,https://www.instagram.com/p/CyU28p6SVcp/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/152468273_2863562757249746_4387502338352682970_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=TCU0PdOb1CUAX9Y5jIa&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCbVFx9faPju2BGrbzTDQnKjYlGWxuwRcvzgDgZE8N7Zg&oe=6535E1C1&_nc_sid=10d13b,victoriabondphotography,https://www.instagram.com/victoriabondphotography,@goldenbreadcrumbs you guys have to!,1,1,2023-10-17T06:53:10.000Z,1.80E+16,6331047,2023-10-19T05:33:27.362Z,https://www.instagram.com/p/CyU28p6SVcp/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/354153896_266342825991020_1442240529553774263_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=MBft83O5PUkAX9XyrqE&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCBeJl6MGye7_e3lcRq2fs2b5RDxedF0jZdrccf6YBdKw&oe=65358874&_nc_sid=10d13b,clubsup_,https://www.instagram.com/clubsup_,Go!!! @gemleslie,0,0,2023-10-13T04:49:27.000Z,1.79E+16,45374127245,2023-10-19T05:33:28.764Z,https://www.instagram.com/p/CyU28p6SVcp/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/127173991_101681105087559_2083700685882645017_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=Ccm3OubBydgAX8hU3gr&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDTC6uvw_WCJG-H-hAmkUhbYUSfALZLjFTB0hW1pYy3zQ&oe=65353103&_nc_sid=10d13b,alexkelly95,https://www.instagram.com/alexkelly95,@gemleslie ðŸ”¥ðŸ”¥ðŸ”¥,0,0,2023-10-13T07:30:30.000Z,1.80E+16,189240667,2023-10-19T05:33:28.764Z,https://www.instagram.com/p/CyU28p6SVcp/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/13355584_1730659137210330_499195016_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=_PSohmxnhK0AX9kJ5Fy&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfD_QFbG3QqhqOgWsjCykUHTukL-q8bZgfRucQb3OBb_9w&oe=65354C4E&_nc_sid=10d13b,krnrgms,https://www.instagram.com/krnrgms,@where_is_konk,0,0,2023-10-13T09:37:34.000Z,1.82E+16,557889786,2023-10-19T05:33:28.764Z,https://www.instagram.com/p/CyU28p6SVcp/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/391059047_6660409244075662_7536779606390207127_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=izEiXx1dKiQAX_Zu61l&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfC8FptARHbSx0a3RXFudfOrhXuEIVd1H72dbDT9T09LUQ&oe=6535A6B9&_nc_sid=10d13b,lillchef_,https://www.instagram.com/lillchef_,Can this be delivered or only pickup ?,3,2,2023-10-06T05:23:22.000Z,1.81E+16,643643403,2023-10-19T05:33:46.989Z,https://www.instagram.com/p/CyCw90ZLLk7/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/364359678_1439684456826974_7355645523026682315_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=5vYrGlx3D7YAX_CRnn5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAcUzKAJHBZKTnkKdYzdXAUed3kYQlDUuJih2PMOnLLcg&oe=65357C95&_nc_sid=10d13b,vicmasterss,https://www.instagram.com/vicmasterss,How much is it?,7,3,2023-10-06T04:14:42.000Z,1.80E+16,14911624,2023-10-19T05:33:46.989Z,https://www.instagram.com/p/CyCw90ZLLk7/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/10894977_780682568681434_1635913985_a.jpg?_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=WQnnknqME60AX8Fty91&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDTZVOlXVGCfgpWF3P8-urT7oJQczS9k1Lh15rsiHQuiA&oe=6535F8EA&_nc_sid=10d13b,janine_m88,https://www.instagram.com/janine_m88,Do you deliver internationally (serious question!)? Thanks!,0,2,2023-10-06T06:19:04.000Z,1.79E+16,312130465,2023-10-19T05:33:46.989Z,https://www.instagram.com/p/CyCw90ZLLk7/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/363876710_232864773050390_2897784630553186300_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=hI8gP4RPFlYAX9z4Z7f&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfB98z64tp-SqYcvpcVO2FNkhh1nM4PDopB2vmM0wXLkGQ&oe=6535EE97&_nc_sid=10d13b,tayrayner,https://www.instagram.com/tayrayner,Will this be available in South Brisbane?,1,1,2023-10-06T07:37:28.000Z,1.79E+16,14298321,2023-10-19T05:33:46.989Z,https://www.instagram.com/p/CyCw90ZLLk7/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/308303847_432665572082654_4796926380148839571_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=lDhIEy5KZR8AX-toVO2&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDERwEStL--o8bDGqCK4HONh9Zn6embSah80SurUCRcOA&oe=65358ADE&_nc_sid=10d13b,keri2tins,https://www.instagram.com/keri2tins,Are these frozen treats?,0,1,2023-10-06T21:30:19.000Z,1.80E+16,2241881346,2023-10-19T05:33:46.989Z,https://www.instagram.com/p/CyCw90ZLLk7/,,messina
https://scontent.cdninstagram.com/v/t51.2885-19/312617055_650914119957899_3602899719979030924_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=k_1mxkJAXWQAX9Jznm-&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDyXS7BIjkmGZ1fibM-GVqpycE1g-J0x_EC7QYbgHkUbQ&oe=6534B7C2&_nc_sid=10d13b,kate.separovich,https://www.instagram.com/kate.separovich,Will these be available in Perth? And how do I get in a VIP list to skip the inevitable massive queues!,1,0,2023-10-06T06:33:10.000Z,1.80E+16,17444454,2023-10-19T05:33:46.989Z,https://www.instagram.com/p/CyCw90ZLLk7/,,messina
